id,edad,educacion,tipo_empleo,ingreso_mensual_mxn,gasto_fijo_mxn,gasto_variable_mxn,ahorro_mensual_mxn,porcentaje_ahorro,deuda_total_mxn,uso_tarjeta_credito_pct,score_financiero,fecha_generacion,ingreso_mensual_bracket
user_1760,34,Preparatoria,Empleado formal,33538.19,20095.59,12211.14,719.08,2.14,2551.03,36.56,36.07,2025-11-26,30k-60k
user_1761,57,Licenciatura,Freelance/Independiente,42107.25,14410.91,11775.34,16845.02,40.01,0.0,0.0,72.4,2025-11-26,30k-60k
user_1762,43,Secundaria,Freelance/Independiente,22459.96,7809.23,8055.25,7090.84,31.57,18871.84,34.0,68.63,2025-11-26,15k-30k
user_1763,31,Preparatoria,Empleado formal,14084.12,8108.72,3096.37,2818.52,20.01,8315.97,2.54,65.31,2025-11-26,8k-15k
user_1764,42,Preparatoria,Empleado formal,4353.01,1125.8,1043.47,2547.33,58.52,5661.04,46.2,72.78,2025-11-26,<8k
user_1765,43,Licenciatura,Freelance/Independiente,11245.87,5553.67,4179.68,1310.67,11.65,4412.51,19.62,48.18,2025-11-26,8k-15k
user_1766,64,Secundaria,Freelance/Independiente,7403.64,3730.43,2702.09,1385.69,18.72,0.0,48.72,59.7,2025-11-26,<8k
user_1767,42,Licenciatura,Pensionado,61062.91,33140.83,12631.25,14095.29,23.08,3318.38,72.45,58.77,2025-11-26,>60k
user_1768,42,Secundaria,Empleado formal,11812.1,6981.59,1725.09,2595.52,21.97,9715.56,87.68,53.72,2025-11-26,8k-15k
user_1769,44,Secundaria,Empleado formal,14563.06,8613.48,2732.17,3707.04,25.46,0.0,0.0,74.94,2025-11-26,8k-15k
user_1770,60,Preparatoria,Freelance/Independiente,19654.07,5362.55,3650.11,10516.58,53.51,1935.64,14.97,75.07,2025-11-26,15k-30k
user_1771,29,Secundaria,Freelance/Independiente,13773.78,7405.39,2071.62,4400.54,31.95,8734.37,30.91,61.07,2025-11-26,8k-15k
user_1772,37,Preparatoria,Empleado formal,43762.64,20840.14,6301.95,15947.16,36.44,3326.83,53.81,60.04,2025-11-26,30k-60k
user_1773,33,Posgrado,Freelance/Independiente,8639.89,4117.51,3035.82,2410.49,27.9,0.0,0.0,53.02,2025-11-26,8k-15k
user_1774,42,Secundaria,Empleado formal,15309.44,4515.1,1139.81,10249.79,66.95,0.0,10.54,87.05,2025-11-26,15k-30k
user_1775,44,Preparatoria,Empleado formal,7944.78,3794.15,2281.45,1768.84,22.26,3638.12,43.91,55.99,2025-11-26,<8k
user_1776,69,Preparatoria,Empleado formal,5302.77,3149.15,585.89,1365.38,25.75,9855.21,42.55,62.15,2025-11-26,<8k
user_1777,35,Preparatoria,Empleado formal,8705.95,4954.87,1485.04,2780.84,31.94,0.0,51.33,73.73,2025-11-26,8k-15k
user_1778,27,Preparatoria,Freelance/Independiente,13017.82,5255.24,931.3,7822.52,60.09,4555.42,53.31,71.97,2025-11-26,8k-15k
user_1779,68,Licenciatura,Freelance/Independiente,9892.07,2611.33,1429.31,6328.31,63.97,0.0,50.16,60.6,2025-11-26,8k-15k
user_1780,67,Secundaria,Freelance/Independiente,8228.06,3100.36,2624.32,3589.28,43.62,13712.13,45.81,70.56,2025-11-26,8k-15k
user_1781,47,Licenciatura,Empleado formal,4991.93,2691.83,1795.87,43.05,0.86,2490.01,41.67,47.42,2025-11-26,<8k
user_1782,18,Preparatoria,Empleado formal,12604.71,6245.94,1607.54,4341.54,34.44,781.72,59.94,56.1,2025-11-26,8k-15k
user_1783,21,Preparatoria,Empleado formal,4659.65,1914.05,988.97,1162.16,24.94,14205.09,0.0,65.19,2025-11-26,<8k
user_1784,40,Preparatoria,Empleado formal,22743.6,6124.52,4881.08,11958.88,52.58,1578.56,86.33,73.16,2025-11-26,15k-30k
user_1785,24,Preparatoria,Freelance/Independiente,14153.37,5653.04,5035.08,3553.05,25.1,1301.92,0.0,55.92,2025-11-26,8k-15k
user_1786,47,Secundaria,Empleado formal,4816.07,1994.62,1526.6,1218.87,25.31,345.35,7.63,59.78,2025-11-26,<8k
user_1787,43,Secundaria,Empleado formal,10759.6,6186.71,2470.16,2507.36,23.3,5916.73,33.2,68.66,2025-11-26,8k-15k
user_1788,18,Preparatoria,Empleado formal,7891.1,3743.38,2247.08,2516.8,31.89,0.0,60.18,54.88,2025-11-26,<8k
user_1789,46,Licenciatura,Empleado formal,16704.31,5998.16,5789.28,4154.04,24.87,1211.59,0.0,62.9,2025-11-26,15k-30k
user_1790,42,Secundaria,Freelance/Independiente,34143.08,14813.36,1821.15,17210.08,50.41,0.0,39.16,52.92,2025-11-26,30k-60k
user_1791,57,Licenciatura,Empleado formal,3595.29,981.94,686.74,2336.68,64.99,7089.04,63.77,65.71,2025-11-26,<8k
user_1792,43,Preparatoria,Freelance/Independiente,14479.92,8548.93,5321.88,375.24,2.59,0.0,69.84,45.41,2025-11-26,8k-15k
user_1793,34,Licenciatura,Freelance/Independiente,11943.08,4490.85,3691.72,3361.41,28.15,2537.71,19.08,70.76,2025-11-26,8k-15k
user_1794,48,Preparatoria,Empleado formal,21374.16,8918.44,5129.68,7835.31,36.66,0.0,30.97,55.7,2025-11-26,15k-30k
user_1795,25,Secundaria,Empleado formal,15509.96,5806.14,3650.67,5408.4,34.87,1543.68,21.52,65.8,2025-11-26,15k-30k
user_1796,22,Posgrado,Freelance/Independiente,7892.13,3858.3,1355.23,2527.81,32.03,4102.94,28.22,60.55,2025-11-26,<8k
user_1797,18,Secundaria,Empleado formal,10685.71,5148.17,2481.03,3220.83,30.14,1632.75,9.05,70.83,2025-11-26,8k-15k
user_1798,32,Licenciatura,Freelance/Independiente,7652.46,3829.01,2137.98,1398.56,18.28,2223.73,13.32,49.28,2025-11-26,<8k
user_1799,53,Licenciatura,Empleado formal,28373.33,9756.17,5573.29,13435.45,47.35,514.07,53.03,71.38,2025-11-26,15k-30k
user_1800,24,Preparatoria,Empleado formal,13560.52,4888.35,4067.53,4320.2,31.86,11609.13,43.95,56.94,2025-11-26,8k-15k
user_1801,63,Posgrado,Desempleado,50555.83,14855.22,17766.9,18638.02,36.87,5497.67,54.75,64.52,2025-11-26,30k-60k
user_1802,61,Licenciatura,Empleado formal,12804.31,6138.75,1333.44,5269.25,41.15,7719.36,46.42,66.4,2025-11-26,8k-15k
user_1803,44,Licenciatura,Empleado formal,8136.5,2147.46,1692.73,4631.95,56.93,0.0,61.13,70.59,2025-11-26,8k-15k
user_1804,52,Posgrado,Empleado formal,4630.41,2126.23,892.78,1984.41,42.86,1107.37,66.35,68.13,2025-11-26,<8k
user_1805,44,Preparatoria,Empleado formal,3781.22,2096.28,1098.87,272.3,7.2,1939.0,0.0,53.9,2025-11-26,<8k
user_1806,37,Secundaria,Empleado formal,4407.68,2476.2,605.85,298.89,6.78,306.8,14.37,51.02,2025-11-26,<8k
user_1807,35,Licenciatura,Empleado formal,16106.67,6558.04,4414.64,5314.37,32.99,129121.29,33.06,60.53,2025-11-26,15k-30k
user_1808,57,Preparatoria,Empleado formal,19074.5,7834.97,6811.91,4463.76,23.4,2491.14,39.32,58.31,2025-11-26,15k-30k
user_1809,19,Secundaria,Desempleado,4416.78,1223.18,867.22,2604.29,58.96,0.0,19.9,79.04,2025-11-26,<8k
user_1810,47,Preparatoria,Empleado formal,24997.39,12117.93,9220.42,3545.78,14.18,674.66,67.36,43.43,2025-11-26,15k-30k
user_1811,55,Posgrado,Empleado formal,9526.73,5120.05,3787.9,403.57,4.24,9854.33,99.4,39.71,2025-11-26,8k-15k
user_1812,47,Secundaria,Empleado formal,14805.52,4969.17,1290.04,9550.55,64.51,27697.82,45.58,70.27,2025-11-26,8k-15k
user_1813,24,Licenciatura,Empleado formal,41297.38,16413.86,5433.44,18713.9,45.31,2772.94,42.53,68.12,2025-11-26,30k-60k
user_1814,56,Preparatoria,Empleado formal,25028.93,13605.57,9576.89,2213.45,8.84,0.0,65.48,43.73,2025-11-26,15k-30k
user_1815,30,Secundaria,Empleado formal,11070.38,6166.11,4266.69,350.28,3.16,2523.61,0.0,56.97,2025-11-26,8k-15k
user_1816,50,Licenciatura,Desempleado,7159.29,2399.17,602.79,3989.44,55.72,0.0,40.85,78.48,2025-11-26,<8k
user_1817,57,Posgrado,Empleado formal,2962.32,1311.42,163.67,1328.68,44.85,2848.47,69.37,59.01,2025-11-26,<8k
user_1818,47,Preparatoria,Empleado formal,8075.52,2562.95,859.11,4251.74,52.65,7983.73,20.71,74.22,2025-11-26,8k-15k
user_1819,47,Preparatoria,Freelance/Independiente,11524.25,3291.99,4593.62,3924.25,34.05,2855.75,3.2,71.17,2025-11-26,8k-15k
user_1820,40,Preparatoria,Empleado formal,6694.05,3808.19,756.43,2824.75,42.2,2119.71,34.43,66.42,2025-11-26,<8k
user_1821,62,Licenciatura,Freelance/Independiente,12186.94,6546.55,2752.93,3122.47,25.62,5614.35,38.18,53.89,2025-11-26,8k-15k
user_1822,41,Secundaria,Empleado formal,14098.11,7274.8,4891.29,1983.71,14.07,0.0,12.74,48.11,2025-11-26,8k-15k
user_1823,37,Preparatoria,Freelance/Independiente,11414.06,3048.33,652.21,7220.3,63.26,406.72,102.88,77.32,2025-11-26,8k-15k
user_1824,45,Licenciatura,Freelance/Independiente,8476.04,4622.03,2217.09,1895.33,22.36,0.0,25.64,64.93,2025-11-26,8k-15k
user_1825,36,Preparatoria,Desempleado,15033.83,6063.38,2209.36,7839.26,52.14,55446.96,5.39,74.0,2025-11-26,15k-30k
user_1826,66,Preparatoria,Empleado formal,18203.31,6732.28,6404.24,4876.44,26.79,0.0,37.19,65.04,2025-11-26,15k-30k
user_1827,30,Licenciatura,Freelance/Independiente,6227.44,2747.96,929.21,2362.28,37.93,2690.54,67.24,41.48,2025-11-26,<8k
user_1828,33,Posgrado,Empleado formal,35869.86,10114.35,10415.33,15059.64,41.98,0.0,40.52,76.23,2025-11-26,30k-60k
user_1829,32,Posgrado,Freelance/Independiente,12468.84,6419.29,3565.8,2239.04,17.96,11215.03,54.57,52.41,2025-11-26,8k-15k
user_1830,28,Preparatoria,Empleado formal,13537.17,6143.88,1726.3,4294.34,31.72,1609.89,13.85,65.47,2025-11-26,8k-15k
user_1831,29,Posgrado,Empleado formal,21933.05,6915.63,1363.79,13856.15,63.17,3817.54,84.63,70.87,2025-11-26,15k-30k
user_1832,39,Licenciatura,Empleado formal,15728.84,4968.45,3039.4,7298.21,46.4,2973.41,56.85,77.28,2025-11-26,15k-30k
user_1833,42,Secundaria,Empleado formal,26034.96,8187.66,3936.94,13105.23,50.34,1214.77,71.43,60.6,2025-11-26,15k-30k
user_1834,20,Licenciatura,Empleado formal,16333.72,4409.3,5441.45,6859.56,42.0,2726.84,50.95,76.22,2025-11-26,15k-30k
user_1835,41,Secundaria,Freelance/Independiente,8701.88,3965.7,2872.73,1322.44,15.2,2130.35,64.75,53.89,2025-11-26,8k-15k
user_1836,42,Licenciatura,Empleado formal,17206.67,9362.53,3612.68,4062.13,23.61,3412.84,13.81,64.78,2025-11-26,15k-30k
user_1837,26,Licenciatura,Freelance/Independiente,5999.26,1536.56,1573.48,3622.44,60.38,1214.32,25.26,75.36,2025-11-26,<8k
user_1838,45,Licenciatura,Empleado formal,14414.53,3850.87,3769.27,6089.78,42.25,0.0,80.39,53.93,2025-11-26,8k-15k
user_1839,63,Secundaria,Empleado formal,13052.55,5879.78,4431.41,1975.06,15.13,2836.89,86.79,55.4,2025-11-26,8k-15k
user_1840,47,Licenciatura,Empleado formal,11548.59,6199.55,2295.29,3188.4,27.61,23345.09,5.59,65.39,2025-11-26,8k-15k
user_1841,24,Secundaria,Empleado formal,12210.16,4448.88,1787.64,6548.38,53.63,0.0,47.49,81.6,2025-11-26,8k-15k
user_1842,28,Posgrado,Empleado formal,3578.52,1332.52,510.88,947.95,26.49,2002.37,27.07,59.17,2025-11-26,<8k
user_1843,27,Licenciatura,Pensionado,9098.75,4173.79,2162.48,2966.32,32.6,7368.01,19.09,61.44,2025-11-26,8k-15k
user_1844,20,Secundaria,Empleado formal,14256.83,4932.5,2954.04,6660.79,46.72,0.0,48.55,78.22,2025-11-26,8k-15k
user_1845,36,Secundaria,Freelance/Independiente,14941.52,3874.53,3048.7,6988.71,46.77,28047.07,74.23,79.31,2025-11-26,8k-15k
user_1846,19,Licenciatura,Empleado formal,6506.96,3301.18,532.91,3072.12,47.21,2967.0,53.55,68.31,2025-11-26,<8k
user_1847,34,Preparatoria,Desempleado,32402.65,15196.11,9769.77,7875.07,24.3,0.0,30.41,53.84,2025-11-26,30k-60k
user_1848,46,Licenciatura,Empleado formal,7285.76,3302.38,909.32,2918.17,40.05,1205.29,55.45,70.15,2025-11-26,<8k
user_1849,19,Preparatoria,Desempleado,26334.1,13419.58,3132.01,10408.68,39.53,5451.83,29.2,65.06,2025-11-26,15k-30k
user_1850,33,Licenciatura,Empleado formal,18016.37,8761.92,3503.56,6319.12,35.07,0.0,52.36,66.49,2025-11-26,15k-30k
user_1851,66,Secundaria,Empleado formal,8498.47,2737.01,1102.44,4710.58,55.43,2785.53,81.89,67.7,2025-11-26,8k-15k
user_1852,27,Preparatoria,Empleado formal,46291.68,17283.85,11774.31,17007.8,36.74,1632.54,0.0,79.32,2025-11-26,30k-60k
user_1853,21,Posgrado,Empleado formal,5793.28,1704.03,1042.86,2559.98,44.19,1386.26,63.92,60.8,2025-11-26,<8k
user_1854,60,Licenciatura,Empleado formal,25422.96,7511.21,5265.58,12627.39,49.67,4183.16,0.0,78.2,2025-11-26,15k-30k
user_1855,43,Secundaria,Empleado formal,26914.15,13098.27,6405.82,7694.94,28.59,6340.59,76.85,53.18,2025-11-26,15k-30k
user_1856,66,Posgrado,Freelance/Independiente,8354.59,4599.29,1012.89,2580.32,30.89,2559.08,20.89,61.38,2025-11-26,8k-15k
user_1857,41,Secundaria,Empleado formal,35409.16,20783.63,3700.72,9826.06,27.75,0.0,3.47,60.64,2025-11-26,30k-60k
user_1858,29,Licenciatura,Empleado formal,11214.55,5269.96,4016.46,2562.49,22.85,2848.37,60.86,60.5,2025-11-26,8k-15k
user_1859,38,Preparatoria,Empleado formal,16351.67,5141.54,3299.82,8005.42,48.96,3355.08,50.93,75.81,2025-11-26,15k-30k
user_1860,59,Preparatoria,Freelance/Independiente,16030.13,4600.29,3113.58,8126.45,50.69,0.0,10.02,78.25,2025-11-26,15k-30k
user_1861,33,Secundaria,Empleado formal,12160.93,6499.99,759.62,5329.9,43.83,3045.95,2.41,70.91,2025-11-26,8k-15k
user_1862,53,Secundaria,Empleado formal,23566.13,10665.2,5285.69,8377.56,35.55,0.0,34.38,65.32,2025-11-26,15k-30k
user_1863,52,Licenciatura,Empleado formal,23282.15,10858.79,5679.9,5342.5,22.95,4332.76,3.88,67.37,2025-11-26,15k-30k
user_1864,26,Licenciatura,Empleado formal,3928.56,2056.65,964.83,1124.21,28.62,6466.28,8.16,69.97,2025-11-26,<8k
user_1865,23,Preparatoria,Empleado formal,33290.86,16517.16,9902.73,6157.65,18.5,5042.35,43.47,36.07,2025-11-26,30k-60k
user_1866,61,Secundaria,Desempleado,4172.44,2261.71,467.81,1692.48,40.56,0.0,11.02,67.27,2025-11-26,<8k
user_1867,18,Licenciatura,Empleado formal,27523.14,7422.3,3805.85,16358.95,59.44,14083.89,52.8,72.86,2025-11-26,15k-30k
user_1868,31,Preparatoria,Empleado formal,29398.34,15041.14,9811.86,4863.2,16.54,0.0,84.7,54.48,2025-11-26,15k-30k
user_1869,41,Preparatoria,Freelance/Independiente,6224.97,3410.03,2374.89,190.43,3.06,10573.07,35.54,47.47,2025-11-26,<8k
user_1870,27,Preparatoria,Empleado formal,10020.92,3508.8,977.81,4597.69,45.88,1996.1,43.9,73.58,2025-11-26,8k-15k
user_1871,35,Preparatoria,Freelance/Independiente,6161.08,2921.32,1381.17,1633.41,26.51,942.03,100.54,45.65,2025-11-26,<8k
user_1872,62,Preparatoria,Pensionado,11493.71,4137.24,1436.27,6123.62,53.28,4621.5,4.37,78.02,2025-11-26,8k-15k
user_1873,26,Licenciatura,Pensionado,10768.45,6302.66,764.84,4208.65,39.08,791.87,75.74,68.27,2025-11-26,8k-15k
user_1874,44,Preparatoria,Empleado formal,23057.87,6034.2,3779.79,12657.96,54.9,0.0,72.13,59.92,2025-11-26,15k-30k
user_1875,36,Licenciatura,Empleado formal,33430.24,15141.47,3352.74,15449.56,46.21,711.24,65.63,84.14,2025-11-26,30k-60k
user_1876,53,Preparatoria,Desempleado,35489.02,10940.42,10592.64,13632.02,38.41,2032.84,78.75,69.67,2025-11-26,30k-60k
user_1877,20,Licenciatura,Empleado formal,9013.53,4500.25,2134.44,2560.06,28.4,534.82,48.42,59.37,2025-11-26,8k-15k
user_1878,55,Preparatoria,Empleado formal,11539.66,3595.31,1157.91,6531.49,56.6,0.0,22.51,70.25,2025-11-26,8k-15k
user_1879,26,Licenciatura,Empleado formal,4111.71,1366.67,218.89,2617.24,63.65,409.63,72.84,73.31,2025-11-26,<8k
user_1880,27,Secundaria,Empleado formal,7599.9,3214.98,2529.66,2301.2,30.28,3016.27,73.99,58.32,2025-11-26,<8k
user_1881,26,Secundaria,Pensionado,26249.34,14967.17,2931.21,7737.45,29.48,11754.19,73.16,60.5,2025-11-26,15k-30k
user_1882,34,Licenciatura,Freelance/Independiente,41394.69,13416.02,10852.69,16786.03,40.55,10338.84,41.34,76.64,2025-11-26,30k-60k
user_1883,59,Secundaria,Empleado formal,5630.51,1691.88,945.49,3085.62,54.8,8280.1,18.51,72.19,2025-11-26,<8k
user_1884,55,Licenciatura,Freelance/Independiente,8824.39,4550.23,2249.51,3225.44,36.55,0.0,45.74,67.64,2025-11-26,8k-15k
user_1885,65,Posgrado,Empleado formal,13115.05,5576.74,2104.69,5002.03,38.14,0.0,68.27,53.2,2025-11-26,8k-15k
user_1886,66,Preparatoria,Desempleado,16254.3,9250.73,1307.31,6716.33,41.32,8920.16,70.73,60.68,2025-11-26,15k-30k
user_1887,60,Secundaria,Empleado formal,7580.07,2283.99,970.5,5327.79,70.29,3845.89,27.11,85.06,2025-11-26,<8k
user_1888,37,Preparatoria,Empleado formal,17976.9,8558.35,2082.09,7287.8,40.54,3978.65,49.46,70.16,2025-11-26,15k-30k
user_1889,24,Licenciatura,Empleado formal,9588.43,3178.64,1915.83,4344.88,45.31,2069.98,0.74,67.3,2025-11-26,8k-15k
user_1890,21,Preparatoria,Empleado formal,13225.25,4031.93,3708.35,5138.94,38.86,1000.66,69.55,59.39,2025-11-26,8k-15k
user_1891,27,Licenciatura,Empleado formal,19582.64,9579.83,2787.24,7181.47,36.67,13155.32,16.5,76.9,2025-11-26,15k-30k
user_1892,38,Licenciatura,Empleado formal,13419.92,6143.5,727.69,5845.37,43.56,14395.19,63.56,73.54,2025-11-26,8k-15k
user_1893,31,Preparatoria,Pensionado,9843.14,5061.24,2279.95,2463.83,25.03,1031.81,5.52,63.42,2025-11-26,8k-15k
user_1894,42,Licenciatura,Desempleado,12373.01,4433.4,3241.92,5446.13,44.02,2478.62,70.94,49.26,2025-11-26,8k-15k
user_1895,34,Preparatoria,Freelance/Independiente,12558.41,5108.64,4860.16,2284.07,18.19,2509.63,49.66,71.7,2025-11-26,8k-15k
user_1896,45,Preparatoria,Desempleado,10311.27,4041.14,2642.93,3506.84,34.01,0.0,16.56,65.21,2025-11-26,8k-15k
user_1897,31,Licenciatura,Desempleado,11146.08,6625.58,2395.41,1274.52,11.43,0.0,60.74,47.45,2025-11-26,8k-15k
user_1898,69,Secundaria,Freelance/Independiente,40906.86,14410.96,10254.96,16427.97,40.16,9285.73,22.29,64.19,2025-11-26,30k-60k
user_1899,30,Preparatoria,Empleado formal,19784.29,6987.53,7414.46,5514.54,27.87,1216.02,62.49,60.32,2025-11-26,15k-30k
user_1900,51,Licenciatura,Desempleado,10863.5,4063.95,3692.86,3138.54,28.89,1079.64,31.78,63.97,2025-11-26,8k-15k
user_1901,58,Licenciatura,Empleado formal,21760.86,9740.33,3547.95,8364.17,38.44,13146.93,0.0,75.86,2025-11-26,15k-30k
user_1902,20,Preparatoria,Empleado formal,10575.83,3577.94,1407.0,5444.51,51.48,0.0,10.53,68.2,2025-11-26,8k-15k
user_1903,21,Licenciatura,Empleado formal,30369.29,17321.17,4310.06,8989.01,29.6,0.0,27.09,59.9,2025-11-26,30k-60k
user_1904,61,Preparatoria,Empleado formal,17304.98,5935.43,3920.4,7434.74,42.96,1665.44,81.05,77.59,2025-11-26,15k-30k
user_1905,32,Licenciatura,Desempleado,12393.02,6983.91,3847.01,1719.59,13.88,2006.08,67.03,51.81,2025-11-26,8k-15k
user_1906,37,Licenciatura,Freelance/Independiente,18277.06,5231.19,4132.93,9020.43,49.35,19263.27,88.72,64.57,2025-11-26,15k-30k
user_1907,25,Preparatoria,Desempleado,4448.79,2134.52,328.0,2547.98,57.27,0.0,89.61,63.08,2025-11-26,<8k
user_1908,67,Preparatoria,Freelance/Independiente,6070.9,3444.9,1841.02,1123.48,18.51,11813.81,23.96,60.36,2025-11-26,<8k
user_1909,22,Licenciatura,Empleado formal,5792.11,1790.12,1923.5,2174.92,37.55,7974.21,34.35,72.53,2025-11-26,<8k
user_1910,19,Licenciatura,Freelance/Independiente,14765.67,8695.72,2234.4,4594.76,31.12,9278.85,27.66,68.9,2025-11-26,8k-15k
user_1911,45,Secundaria,Empleado formal,44925.48,18352.47,12688.93,14094.21,31.37,1305.45,19.85,61.89,2025-11-26,30k-60k
user_1912,39,Preparatoria,Empleado formal,63698.11,37008.62,12695.49,14646.48,22.99,0.0,0.0,64.02,2025-11-26,>60k
user_1913,26,Secundaria,Freelance/Independiente,20881.85,10167.1,7542.35,3475.87,16.65,908.78,39.56,66.07,2025-11-26,15k-30k
user_1914,45,Preparatoria,Freelance/Independiente,18969.57,6744.73,6560.23,4743.65,25.01,2315.58,1.43,69.86,2025-11-26,15k-30k
user_1915,63,Licenciatura,Freelance/Independiente,3786.74,1196.25,885.72,2357.19,62.25,6774.53,38.97,71.7,2025-11-26,<8k
user_1916,18,Secundaria,Empleado formal,9137.37,3255.71,2668.36,3280.89,35.91,3503.44,103.47,39.78,2025-11-26,8k-15k
user_1917,69,Licenciatura,Freelance/Independiente,7696.73,2174.76,2764.45,2731.54,35.49,0.0,24.72,67.35,2025-11-26,<8k
user_1918,53,Posgrado,Empleado formal,8650.8,2598.3,1933.46,4259.71,49.24,757.71,45.84,75.62,2025-11-26,8k-15k
user_1919,66,Posgrado,Empleado formal,11876.29,3404.11,1895.9,6403.79,53.92,5433.21,67.2,62.61,2025-11-26,8k-15k
user_1920,59,Preparatoria,Empleado formal,9600.17,3821.16,3012.37,2880.15,30.0,0.0,48.41,60.1,2025-11-26,8k-15k
user_1921,19,Licenciatura,Empleado formal,3342.55,1766.38,424.58,855.65,25.6,0.0,48.77,56.08,2025-11-26,<8k
user_1922,55,Posgrado,Empleado formal,22551.06,6753.69,4194.18,12240.33,54.28,7247.41,29.13,74.95,2025-11-26,15k-30k
user_1923,43,Secundaria,Empleado formal,6304.88,1863.8,2225.65,2158.64,34.24,0.0,33.04,60.0,2025-11-26,<8k
user_1924,48,Preparatoria,Freelance/Independiente,15795.38,7505.97,4794.65,3303.47,20.91,5775.34,11.2,68.36,2025-11-26,15k-30k
user_1925,68,Posgrado,Empleado formal,57059.96,18202.93,10917.5,27477.07,48.15,942.3,65.38,68.57,2025-11-26,30k-60k
user_1926,58,Preparatoria,Empleado formal,7019.38,1994.65,878.55,4280.57,60.98,404.87,0.0,74.34,2025-11-26,<8k
user_1927,68,Posgrado,Empleado formal,2272.87,700.95,396.82,1268.65,55.82,5816.39,69.13,77.37,2025-11-26,<8k
user_1928,36,Preparatoria,Desempleado,10935.8,6269.56,1634.21,3226.24,29.5,0.0,0.0,55.9,2025-11-26,8k-15k
user_1929,48,Secundaria,Desempleado,28873.28,15519.82,3223.16,9616.67,33.31,0.0,68.88,68.76,2025-11-26,15k-30k
user_1930,26,Preparatoria,Empleado formal,52619.56,19675.64,16320.83,15822.5,30.07,12921.31,29.39,69.03,2025-11-26,30k-60k
user_1931,20,Preparatoria,Empleado formal,5649.46,2709.13,780.89,2472.24,43.76,3140.41,3.04,81.29,2025-11-26,<8k
user_1932,55,Preparatoria,Empleado formal,18914.6,8285.47,3952.37,7419.08,39.22,600.14,57.38,62.76,2025-11-26,15k-30k
user_1933,23,Preparatoria,Empleado formal,9645.85,4697.47,1784.97,2650.23,27.48,766.78,67.86,53.48,2025-11-26,8k-15k
user_1934,66,Preparatoria,Empleado formal,12404.77,6065.13,4884.09,2250.27,18.14,0.0,26.86,56.97,2025-11-26,8k-15k
user_1935,62,Preparatoria,Empleado formal,85053.89,39980.17,15895.07,29320.61,34.47,0.0,61.62,60.48,2025-11-26,>60k
user_1936,62,Secundaria,Empleado formal,4665.36,1600.85,363.87,2697.11,57.81,616.78,0.0,74.33,2025-11-26,<8k
user_1937,24,Licenciatura,Freelance/Independiente,15956.44,4206.95,1299.48,10251.24,64.25,390.39,0.38,78.21,2025-11-26,15k-30k
user_1938,58,Preparatoria,Empleado formal,18534.43,7588.89,4758.97,5494.31,29.64,1079.16,78.77,54.38,2025-11-26,15k-30k
user_1939,42,Licenciatura,Empleado formal,28568.23,16050.8,7421.38,5589.91,19.57,0.0,33.29,48.27,2025-11-26,15k-30k
user_1940,42,Licenciatura,Desempleado,14308.2,6429.02,2812.5,4678.88,32.7,0.0,0.0,71.1,2025-11-26,8k-15k
user_1941,67,Preparatoria,Desempleado,16574.74,8972.52,3333.93,3878.39,23.4,1633.56,19.03,59.43,2025-11-26,15k-30k
user_1942,18,Secundaria,Desempleado,10156.26,6063.98,699.53,3888.71,38.29,3798.13,12.3,65.75,2025-11-26,8k-15k
user_1943,39,Posgrado,Empleado formal,16129.24,4955.96,3722.49,6509.3,40.36,10384.11,35.02,58.89,2025-11-26,15k-30k
user_1944,37,Licenciatura,Empleado formal,10506.67,5170.57,2381.43,2192.87,20.87,4783.61,28.88,49.42,2025-11-26,8k-15k
user_1945,30,Secundaria,Empleado formal,20642.36,10032.24,2112.59,8488.46,41.12,2577.12,45.37,79.57,2025-11-26,15k-30k
user_1946,57,Licenciatura,Empleado formal,10314.16,6116.14,890.56,3454.1,33.49,9078.7,37.92,58.54,2025-11-26,8k-15k
user_1947,38,Secundaria,Empleado formal,17395.56,10349.67,1622.14,5666.12,32.57,942.16,80.79,62.48,2025-11-26,15k-30k
user_1948,40,Secundaria,Desempleado,13088.85,6417.95,1117.26,5402.74,41.28,0.0,52.74,66.5,2025-11-26,8k-15k
